id,text,created_at,retweeted,in_reply_to_screen_name,in_reply_to_status_id,retweeted_screen_name,quoted_status_screen_name,source,retweet_count,screen_name,followers_count,friends_count
582960733740265473,"RT @MenOfColour: on this #transdayofvisibility, we lift up trans men. kingston joseph farady, black actor. #TDOV http://t.co/BfgDmocmVz",Tue Mar 31 17:40:44 +0000 2015,False,,,MenOfColour,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,WrittenByTerry,1811,164
582960730586112000,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:40:43 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,amandathrasherr,139,160
582960729361383425,RT @kinkdotcom: Happy International Transgender Day of Visibility! #transdayofvisibility #translivesmatter http://t.co/DTDxWrStaN,Tue Mar 31 17:40:43 +0000 2015,False,,,kinkdotcom,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,TRPWLbackup,2675,682
582960719580237824,happy #transdayofvisibility :)),Tue Mar 31 17:40:41 +0000 2015,False,,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2,ameliascfc,12685,2452
582960718905012224,RT @transizaya: Presentation ≠ Identity #MakeupIsForBoys #transdayofvisibility #TDOV http://t.co/dxIOjuWTAQ,Tue Mar 31 17:40:40 +0000 2015,False,,,gaygodten,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,memescience,297,132
582960717642510338,To the trans folk that came before me: thank you. I am here today because you were here first. #transdayofvisibility #TDoV2015,Tue Mar 31 17:40:40 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,MxShepard,99,102
582960715369201664,RT @imragged: Bella ah RT @sproutpups happy #transdayofvisibility from ur fave femme boy #TDoV http://t.co/6JFgxLbdxI,Tue Mar 31 17:40:40 +0000 2015,False,,,Powxxxrful,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,ElCidBarett,1562,321
582960710507958272,RT @smulsex: Idag är det #transdayofvisibility så: fuck the cistem. Solidaritet åt alla transsyskon världen över 💙💗⚪️💗💙 http://t.co/GPlu2k3…,Tue Mar 31 17:40:38 +0000 2015,False,,,smulsex,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,kalashest,104,207
582960703272796160,RT @gandalfkorv: Your everyday agender nerd ft. genderfluid sibling #transdayofvisibility http://t.co/WcCL6Q0NbQ,Tue Mar 31 17:40:37 +0000 2015,False,,,gandalfkorv,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,MONDAINAl,120,224
582960702282928128,RT @sugarscape: Happy #transdayofvisibility - let Tom's speech be a lesson in strength &amp; acceptance for us all http://t.co/ob0pCO2knj http:…,Tue Mar 31 17:40:36 +0000 2015,False,,,sugarscape,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,SmokeeDarko,480,226
582960695714701312,RT @sadqueer4life: #transdayofvisibility kinda can't wait to become invisible again though http://t.co/INDKnwkZLA,Tue Mar 31 17:40:35 +0000 2015,False,,,sadqueer4life,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,halfdope,1380,438
582960692711583745,RT @mistydemeo: Remember on the #transdayofvisibility to respect the wishes of trans people who *don't want to be visible*,Tue Mar 31 17:40:34 +0000 2015,False,,,mistydemeo,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,alexsteacy,11590,221
582960688961855488,RT @rivendelrh: im so thankful for #transdayofvisibility because my timeline is full of lil angels and rays of sunshine,Tue Mar 31 17:40:33 +0000 2015,False,,,umawrnkl,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,annajayne,2260,2414
582960688664088576,RT @onlinewitch: happy #transdayofvisibility! all genders are valid and real! celebrate today and everyday!,Tue Mar 31 17:40:33 +0000 2015,False,,,onlinewitch,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,HaleyNicole812,71,90
582960688324321280,RT @girlsgirlsbden: fuck it have more selfies i feel Empowered™ (genderfluid - he/him or they/them currently) #transdayofvisibility http://…,Tue Mar 31 17:40:33 +0000 2015,False,,,kingbreb,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,Semilocon,581,33
582960684725612545,RT @ErinSiegal: 💕 “@thisisjorge: Remembering #Selena on #transdayofvisibility http://t.co/j3MDAFwFhb http://t.co/P6STwDmFR3”,Tue Mar 31 17:40:32 +0000 2015,False,,,ESMcIntyre,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,julio__prado,6003,809
582960682854965248,RT @nonbinaryremus: #transdayofvisibility wow i'm ready (he/him) http://t.co/r4Zfrck0Xo,Tue Mar 31 17:40:32 +0000 2015,False,,,nonbinaryremus,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,Andromeda1986,1238,797
582960681395339265,"RT @Alex_Bertie: Support Trans People! #transdayofvisibility 
https://t.co/2RHsU2QdPt",Tue Mar 31 17:40:31 +0000 2015,False,,,Alex_Bertie,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,misslittlegleek,267,255
582960679340105729,"RT @MenOfColour: on this #transdayofvisibility, we lift up trans men. kingston joseph farady, black actor. #TDOV http://t.co/BfgDmocmVz",Tue Mar 31 17:40:31 +0000 2015,False,,,MenOfColour,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,romiosini,5986,178
582960669500317696,"RT @singgedichte: #transdayofvisibility
https://t.co/vacNuSseWq",Tue Mar 31 17:40:29 +0000 2015,False,,,singgedichte,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,basicbailey,833,545
582960667960995844,RT @alienyork: #transdayofvisibility !! http://t.co/LeBOu7HPMi,Tue Mar 31 17:40:28 +0000 2015,False,,,artangIs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,fuccolives,606,238
582960666945957888,RT @stonewalluk: Happy #TransDayOfVisibility! http://t.co/fknCgDmpRn,Tue Mar 31 17:40:28 +0000 2015,False,,,stonewalluk,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,WrittenByTerry,1811,164
582960666446790657,"RT @ethan_deeay: ""There's enough spotlight to go around if we love each other + remain teachable."" ~words to live by from @Lavernecox #tran…",Tue Mar 31 17:40:28 +0000 2015,False,,,EthanDAmpel,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,TransDaddyAlex,497,261
582960665893212160,RT @babypinkclouds: today is #transdayofvisibility so to my trans followers don't forget to post ur fav selfies so i can swoon over all of …,Tue Mar 31 17:40:28 +0000 2015,False,,,babypinkclouds,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,SierraCirque,2655,699
582960660134408193,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:40:26 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,easealex,2316,286
582960656518897664,RT @beardelacreme: On this #transdayofvisibility i want all my trans siblings to know that your gender is valid regardless of how you prese…,Tue Mar 31 17:40:26 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,SierraCirque,2655,699
582960645718585344,#transdayofvisibility ALL THESE SELFIES YES NICE,Tue Mar 31 17:40:23 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,WlNTER_SOLDlER,920,784
582960644934246400,RT @Idee_fixe_: Goddess #transdayofvisibility http://t.co/jzNaOFrkP0,Tue Mar 31 17:40:23 +0000 2015,False,,,Idee_fixe_,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,furbycult,659,193
582960643466203137,Article showcasing some Trans* children's books for #transdayofvisibility : http://t.co/mRbS0sn15R @USSUPrideCentre  @TransSask,Tue Mar 31 17:40:22 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3,sask_uasc,440,603
582960642589622274,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:40:22 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,SmokeeDarko,480,226
582960642182742017,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:40:22 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,holabananna,556,510
582960639485837313,RT @transizaya: Presentation ≠ Identity #MakeupIsForBoys #transdayofvisibility #TDOV http://t.co/dxIOjuWTAQ,Tue Mar 31 17:40:21 +0000 2015,False,,,gaygodten,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,femintist,53,0
582960633278296065,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:40:20 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,CiaraAlive626,775,1831
582960632141611008,#transdayofvisibility im in (he/him) http://t.co/fzPqdjDFlZ,Tue Mar 31 17:40:20 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3,kurohsremade,89,66
582960623660765185,"RT @ethan_deeay: ""There's enough spotlight to go around if we love each other + remain teachable."" ~words to live by from @Lavernecox #tran…",Tue Mar 31 17:40:18 +0000 2015,False,,,EthanDAmpel,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,jteeDC,3450,588
582960622834466816,"RT @thenotoriousLIV: ""Trans women have 1in12 chance of being MURDERED and 1in8 chance for trans WoC"" #transdayofvisibility http://t.co/kxwh…",Tue Mar 31 17:40:18 +0000 2015,False,,,thenotoriousLIV,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,annajayne,2260,2414
582960611677605889,"RT @JJsBAdventure: Happy #transdayofvisibility!No matter how you present,it doesn't invalid your identity.Stay safe and have a great day ht…",Tue Mar 31 17:40:15 +0000 2015,False,,,EstosNewts,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,Andromeda1986,1238,797
582960606069854208,"RT @aurosan: It's pretty simple.

#transdayofvisibility http://t.co/c3hJuVZHSC",Tue Mar 31 17:40:14 +0000 2015,False,,,calvinstowell,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,AllNightSeptic,648,1349
582960605902045184,RT @JoeWenke: The most radical thing we can do is stand up and be ourselves every day. I am trans and proud. #transdayofvisibility #TDOV #L…,Tue Mar 31 17:40:13 +0000 2015,False,,,JoeWenke,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,lynnannem,2699,1166
582960598759133184,RT @dylandreilich: #transdayofvisibility http://t.co/hF4SyzzwAn,Tue Mar 31 17:40:12 +0000 2015,False,,,dylandreilich,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,wheatley___,811,593
582960596527816706,RT @bottomharry: Happy Trans Day of Visibility !!! ❤ #TransDayofVisibility #TransVisibilityDay #TDOV http://t.co/aazvCIFjOb,Tue Mar 31 17:40:11 +0000 2015,False,,,transgirlharry,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,kayalmghty,1494,234
582960592845213696,"RT @feministculture: Happy #transdayofvisibility, don't forget to support trans men/women everywhere for their incredible courage. http://t…",Tue Mar 31 17:40:10 +0000 2015,False,,,feministculture,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,theweinerqueen,305,227
582960583093415936,Happy International Transgender Day of Visibility! #transdayofvisibility #translivesmatter http://t.co/DTDxWrStaN,Tue Mar 31 17:40:08 +0000 2015,False,,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",34,kinkdotcom,101476,495
582960578928513024,"RT @becca_starr: Didn't know today was #transdayofvisibility - whether you choose to be visible or not, I honor you!",Tue Mar 31 17:40:07 +0000 2015,False,,,becca_starr,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,AndyLucien,301,267
582960578869768193,RT @glaad: It's #TransDayofVisibility. Join us in celebrating the trans community! http://t.co/e9REEV63I8 #TDOV #TDoV2015 http://t.co/LX4cr…,Tue Mar 31 17:40:07 +0000 2015,False,,,glaad,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,RosieDuffield1,8039,4800
582960574381887488,"RT @transcvlt: ""@lxzyfemme: For #transdayofvisibility could I have my trans people of color quote with a selfie? 💕"" http://t.co/drLFhJs1OO",Tue Mar 31 17:40:06 +0000 2015,False,,,saglegend,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,EstosNewts,680,973
582960574205661184,RT @beardelacreme: i am the prettiest queer boy ever #transdayofvisibility http://t.co/7pO0tJOJ2c,Tue Mar 31 17:40:06 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,Andromeda1986,1238,797
582960568425934848,RT @LaurakBuzz: Know a trans content creator whose work you enjoy? Take advantage of #transdayofvisibility and thank them for their awesome…,Tue Mar 31 17:40:05 +0000 2015,False,,,LaurakBuzz,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,braxtonburks,1699,670
582960560150568961,RT @ballerinabunhes: in other news happy #transdayofvisibility you are all extremely important : -) http://t.co/EwaB991ASM,Tue Mar 31 17:40:03 +0000 2015,False,,,sazography,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,Lynnnnn_,5086,4391
582960558405775360,"RT @GreyEditing: I wrote about #ACES2015, #transdayofvisibility, and the singular 'they' today.  http://t.co/umDy7N8rMr #amediting @copyedi…",Tue Mar 31 17:40:02 +0000 2015,False,,,GreyEditing,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,SharonParkerCox,92,325
582960554945486850,RT @Schmidt92Lars: Transgender day today - spread love not hate! @unwoman #transdayofvisibility #LGBT @SwedeninHR #Sweden4UNSC http://t.co/…,Tue Mar 31 17:40:01 +0000 2015,False,,,Schmidt92Lars,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,sakurakuroineko,619,1049
582960550583361536,RT @playcrackthcsky: “@STRAlGHTPERSON: happy #transdayofvisibility !!!! trans ppl quote this w a selfie so we can all cry over ur beauty” h…,Tue Mar 31 17:40:00 +0000 2015,False,,,NARCOLEPTlC,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,bokhesh,1583,191
582960547966111745,#transdayofvisibility so plans for world domination have been re-scheduled for tomorrow as people can now see us,Tue Mar 31 17:40:00 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,sadllama7,1332,811
582960545298587650,"RT @JSOULBAES: i look best when im in cosplay tbh. agender/genderfluid, happy #transdayofvisibility y'all! &lt;3 http://t.co/4f2cvOPrdk",Tue Mar 31 17:39:59 +0000 2015,False,,,jolinsus,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,woozitbh,3741,91
582960544803631104,@iamjazztrans happy #transdayofvisibility baby 😸💞,Tue Mar 31 17:39:59 +0000 2015,False,JazzJennings__,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,boybehindbricks,3250,112
582960543130099712,RT @zero_cool1991: “@STRAlGHTPERSON: happy #transdayofvisibility!!! trans ppl quote this w a selfie so we can all cry over ur beauty!!” htt…,Tue Mar 31 17:39:59 +0000 2015,False,,,zero_cool1991,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,spaceaquaria,3276,234
582960540651294720,"RT @OUTintheUK: It's #TransDayOfVisibility If you’re an LGBT network, don’t forget to raise awareness of the day to your members! http://t.…",Tue Mar 31 17:39:58 +0000 2015,False,,,theINawards,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,cinnamoengel,37,351
582960538172461056,RT @NOH8Campaign: Today is #TransDayOfVisibility. Celebrate the 'T' in LGBT: share your stories and make your voices heard! #NOH8 #TDOV htt…,Tue Mar 31 17:39:57 +0000 2015,False,,,NOH8Campaign,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,televiewz,1450,916
582960537245478912,RT @BathSpa_LGBTQ: Some important statistics about #transdayofvisibility. http://t.co/yQCVopb1ji,Tue Mar 31 17:39:57 +0000 2015,False,,,BathSpa_LGBTQ,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,HOMONEUROTlC,514,388
582960535563591681,RT @bottomharry: Happy Trans Day of Visibility !!! ❤ #TransDayofVisibility #TransVisibilityDay #TDOV http://t.co/aazvCIFjOb,Tue Mar 31 17:39:57 +0000 2015,False,,,transgirlharry,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,truIymadly,5282,178
582960531293773825,"Heyas, just starting my hormone treatment now, we'll see how I look in a year~ #transdayofvisibility http://t.co/ro4asdG0Er",Tue Mar 31 17:39:56 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5,emiChaChaChan,422,430
582960530308128769,"RT @aurosan: It's pretty simple.

#transdayofvisibility http://t.co/c3hJuVZHSC",Tue Mar 31 17:39:55 +0000 2015,False,,,calvinstowell,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,AliyahMarie1220,337,184
582960526789054464,#transdayofvisibility http://t.co/8tC7uZowAO,Tue Mar 31 17:39:55 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,WOESNIALL,612,78
582960524704538627,"RT @aurosan: It's pretty simple.

#transdayofvisibility http://t.co/c3hJuVZHSC",Tue Mar 31 17:39:54 +0000 2015,False,,,calvinstowell,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Nuala_OS,720,555
582960522884182016,RT @beardelacreme: #transdayofvisibility cis beauty standards do not define us,Tue Mar 31 17:39:54 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,OleFermelOeil,377,553
582960518736019457,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:39:53 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,sunnyswagskies,877,556
582960514730467329,"To all my Trans friends on #TransDayofVisibility, I wish you well. I validate your identity and pray you stay safe and find happiness.",Tue Mar 31 17:39:52 +0000 2015,False,,,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",1,KoderKev,476,837
582960506547339264,RT @realisticsay: Happy #transdayofvisibility to everyone out there! Love yourself and the rest will follow. Most importantly stay safe. &lt;3,Tue Mar 31 17:39:50 +0000 2015,False,,,realisticsay,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,fartsimsure,2747,2706
582960505658171393,Photoset: herecomeszoe: My transition thus far. 13.5 months later. #TDOV #TransDayOfVisibility #033115 http://t.co/ucNXY7qC3z,Tue Mar 31 17:39:50 +0000 2015,False,,,,,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",0,JessieRaeFisher,708,2755
582960504626393088,RT @WipeHomophobia: #TDOV #TDoV2015 #transdayofvisibility @WipeTransphobia http://t.co/KoQ6sjwRAm,Tue Mar 31 17:39:49 +0000 2015,False,,,WipeHomophobia,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,rNdi007,130,308
582960500750860288,RT @beardelacreme: On this #transdayofvisibility i want all my trans siblings to know that your gender is valid regardless of how you prese…,Tue Mar 31 17:39:48 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,OleFermelOeil,377,553
582960493280755712,"RT @transcvlt: ""@lxzyfemme: For #transdayofvisibility could I have my trans people of color quote with a selfie? 💕"" http://t.co/drLFhJs1OO",Tue Mar 31 17:39:47 +0000 2015,False,,,saglegend,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,lxzyfemme,1768,211
582960491204608001,RT @alienyork: #transdayofvisibility !! http://t.co/LeBOu7HPMi,Tue Mar 31 17:39:46 +0000 2015,False,,,artangIs,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,femintist,53,0
582960489090695168,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:39:46 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Kiggses,9,61
582960488843218944,RT @FemSexPositive: #TransDayOfVisibility http://t.co/eDjJfaRrd1,Tue Mar 31 17:39:46 +0000 2015,False,,,FemSexPositive,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,Kirstieyf,1708,2718
582960486980972544,fuck it have more selfies i feel Empowered™ (genderfluid - he/him or they/them currently) #transdayofvisibility http://t.co/ednawfucMY,Tue Mar 31 17:39:45 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,kingbreb,208,315
582960483260583936,RT @glaad: It's #TransDayofVisibility. Join us in celebrating the trans community! http://t.co/e9REEV63I8 #TDOV #TDoV2015 http://t.co/LX4cr…,Tue Mar 31 17:39:44 +0000 2015,False,,,glaad,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,XxhaveaDreaMxX,207,312
582960482111348737,RT @Tomigiru: #TDOV #transdayofvisibility genderfluid and latinx! 😄 http://t.co/4Sgj6SghwR,Tue Mar 31 17:39:44 +0000 2015,False,,,transwolverine,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,agardendrowned,449,442
582960479565410304,The most radical thing we can do is stand up and be ourselves every day. I am trans and proud. #transdayofvisibility #TDOV #LGBTQI,Tue Mar 31 17:39:43 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",5,JoeWenke,2465,2787
582960478294556672,"RT @ethan_deeay: ""There's enough spotlight to go around if we love each other + remain teachable."" ~words to live by from @Lavernecox #tran…",Tue Mar 31 17:39:43 +0000 2015,False,,,EthanDAmpel,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,promener,263,385
582960473613697024,Happy #transdayofvisibility! https://t.co/Cks6OJtg6g,Tue Mar 31 17:39:42 +0000 2015,False,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",0,villaloboslucha,589,765
582960472187641856,I support all of you beautiful people 💕#transdayofvisibility,Tue Mar 31 17:39:42 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,WOESNIALL,612,78
582960465019596800,RT @glaad: It's #TransDayofVisibility. Join us in celebrating the trans community! http://t.co/e9REEV63I8 #TDOV #TDoV2015 http://t.co/LX4cr…,Tue Mar 31 17:39:40 +0000 2015,False,,,glaad,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,del_carson,870,831
582960465019564032,RT @PRlNCESSDAN: HAPPY #transdayofvisibility EVERYONE !!! YOU GUYS ARE BEAUTIFUL MAJESTIC CREATURES AND A FORCE TO BE RECKONED WITH,Tue Mar 31 17:39:40 +0000 2015,False,,,benzedreams,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,transgrumps,2146,1041
582960464021307393,"RT @tywrent: people are not ""biologically"" M/F.
we are assigned genders at birth. those assignments are incorrect for trans folks. #transda…",Tue Mar 31 17:39:40 +0000 2015,False,,,tywrent,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,AlienCatJones,704,749
582960463077609475,RT @SamMayAmerio1: Some old selfies for #transdayofvisibility ! Proud to be non-binary! They/Them pronouns 💗💛💙 http://t.co/lUa5kfqcb6,Tue Mar 31 17:39:39 +0000 2015,False,,,SamMayAmerio1,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,sakurakuroineko,619,1049
582960462226161665,"RT @ethan_deeay: ""There's enough spotlight to go around if we love each other + remain teachable."" ~words to live by from @Lavernecox #tran…",Tue Mar 31 17:39:39 +0000 2015,False,,,EthanDAmpel,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,hydrangeasbane,18,76
582960461806768128,"trans people exist and are amazing and beautiful and real and let's fight for a better, more liveable world! #transdayofvisibility",Tue Mar 31 17:39:39 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,ugecollective,207,255
582960461446033409,RT @LaurakBuzz: Know a trans content creator whose work you enjoy? Take advantage of #transdayofvisibility and thank them for their awesome…,Tue Mar 31 17:39:39 +0000 2015,False,,,LaurakBuzz,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,austinchanted,1837,566
582960458493272064,I really don't get why we keep hating like why do you want to waste your time being a bigot what's the fucking point #transdayofvisibility,Tue Mar 31 17:39:38 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,vivalamags,742,1143
582960454068224000,Set de fotos: alienpapa: alienpapa: skool sux [he/him they/them] #transdayofvisibility http://t.co/nRjaLT6Zno,Tue Mar 31 17:39:37 +0000 2015,False,,,,,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",0,kwannsol,1072,751
582960451748818944,RT @Idee_fixe_: Yes. I take this moment to celebrate/honor those who choose not to participate #transdayofvisibility. ❤️,Tue Mar 31 17:39:37 +0000 2015,False,,,Idee_fixe_,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,OleFermelOeil,377,553
582960451128074241,RT @TheOrlandoJones: Happy #TransDayOfVisibility -Celebrate our trans brothers &amp; sisters each &amp; every day. Thought this was a good read htt…,Tue Mar 31 17:39:37 +0000 2015,False,,,TheOrlandoJones,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,cinnamomroIl,350,465
